CMPD_CHEMBLID,exp,smiles,transformed_solubility,transformed_smiles
CHEMBL1076330,2.69,Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,30.166666666666668,Adrada{asaaaaas}aratdaua{D}dadaust
CHEMBL214849,1.28,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,53.666666666666664,AAAD{AAB}AAABaraasdada{Dataa{AA{~B}Dauaaaa{G}auG}{dH}dt}asaarBA
CHEMBL437501,3.24,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,20.999999999999996,AA{A}A{A*H}{D{A**H}{araaa{aar}asaaa{aas}E{~B}{~B}A}A{G}{G}G}A{~B}DAA^D
CHEMBL181913,2.3,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)N,36.66666666666667,AD{ArAAD{AAA{asaaaaas}ataaaaat}AAr}A{~B}Aauaaa{aau}E{~B}{~B}D
CHEMBL2086660,3.6,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,14.999999999999998,A{A**H}rAD{AADrasdaa{BAataaa{aat}E{~B}{~B}A}ads}A{~B}BA{A}{A}A
CHEMBL1223528,2.13,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4cn[nH]c4,39.5,AAr~AAs~DDA{~B}Dsataa{aaart}auad{dH}au
CHEMBL2030807,-0.15,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,77.50000000000001,ADaraaaa{AABasaaa{A{A*H}{DA{~B}ata{Z}aaaatZ}A{~B}B}aas}dr
CHEMBL1829429,-0.14,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3nccnc3C(=O)N2Cc4ccccc4,77.33333333333333,AAA{D{AAAD}A{~B}araaa{A}aar}As~DatdaadatA{~B}DsAauaaaaau
CHEMBL11032,2.15,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,39.166666666666664,AA{A}A{DA{~B}ADrA{~B}A{~AD~Arasaaadas}DA{~B}BAataaaaat}A{~B}A{G}{G}G
CHEMBL184817,0.6,OC(=O)CCn1c2ccccc2c3ccccc13,65.0,BA{~B}AAdrasaaaaasataaaaart
CHEMBL1388277,3.31,CSc1ncccc1C(=O)NCCc2ccc(Cl)cc2,19.833333333333332,AEardaaaarA{~B}DAAasaaa{Z}aas
CHEMBL6412,1.74,COc1nc(Cl)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,46.0,ABarda{Z}adarDE{~B}{~B}asaaaata{aaaast}D{A}A
CHEMBL1945037,1.11,O[C@@H](CNCCc1cccc(CNCCCc2ccccc2)c1)c3ccc(O)c4NC(=O)Sc34,56.49999999999999,B{A**H}{ADAAaraaaa{ADAAAasaaaaas}ar}ataaa{B}auDA{~B}Eatu
CHEMBL110940,2.74,CCCN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,29.33333333333333,AAAD{AAABAABAAaraaaaar}AAasaaa{B}atda{B}sast
CHEMBL403225,3.53,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc3NC(=O)Sc13,16.166666666666668,A{A*H}{AB}Darda{EAasaaaa{Z}asG}datDA{~B}Eart
CHEMBL20969,0.54,C1CC(CCN1)c2ccccc2,66.0,ArAA{AADr}asaaaaas
CHEMBL495841,2.2,Nc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,38.33333333333333,Daraaaa{DE{~B}{~B}asaaa{aas}ataaa{aat}A^D}dr
CHEMBL180155,3.1,CS(=O)(=O)c1ccc(CC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,23.333333333333332,AE{~B}{~B}araaa{AA{~B}D{AA~A}AsAAD{AAA{ataaaaat}auaaaaau}AAs}aar
CHEMBL385723,1.62,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCCC5,48.0,ABaraasa{Data{Z}aaauBABatu}dadasaarBAAADvAAAAv
CHEMBL186720,2.53,CN(C)CCOc1ccccc1Cc2ccccc2,32.833333333333336,AD{A}AABaraaaaarAasaaaaas
CHEMBL1191,-1.33,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,97.16666666666667,Aardda{DE{~B}{~B}asaaa{D}aas}sr
CHEMBL412142,3.86,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,10.66666666666667,Aara{dH}a{dr}asada{DAADataaa{adt}A^D}dasauaaa{Z}aauZ
CHEMBL2059860,2.81,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]cn4,28.166666666666668,Aaraaa{aarDA{~B}asaaa{BAataaaadt}aas}aua{dH}adu
CHEMBL261713,3.23,ONC(=O)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c3ccc4ccccc4c3,21.166666666666668,BDA{~B}{A**H}{Aaraaasaaaaasar}DE{~B}{~B}ataaauaaaaauat
CHEMBL231450,0.74,COc1cc(\C=C/2\SC(=O)NC2=O)cc(OC)c1O,62.666666666666664,ABaraa{RA~ALsREA{~B}DAs~B}aa{BA}arB
CHEMBL193093,2.23,NC(=O)c1sc(cc1N)c2ccsc2,37.833333333333336,DA{~B}arsa{aarD}asaasas
CHEMBL450061,2.79,CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,28.5,AA{A}ADarda{da{DsAABAAs}arD}A^D
CHEMBL1223456,2.86,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccc(CO)cc4,27.333333333333332,AAr~AAs~DDA{~B}Dsataa{aaart}auaaa{AB}aau
CHEMBL1209656,2.84,Fc1ccc(cc1F)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,27.666666666666668,Garaaa{aarG}E{~B}{~B}DAA{DsAAAAAAs}ataaaaat
CHEMBL2178284,2.87,CCc1cc(O)c(Oc2ccc(cc2F)C(=O)N)cc1F,27.166666666666668,AAaraa{B}a{Basaaa{aasG}A{~B}D}aarG
CHEMBL2171015,2.14,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)S(=O)(=O)NC(=O)c4ccccc4)cc1Cl,39.333333333333336,Zaraaa{BAsAAD{AAs}AtAAD{AAt}E{~B}{~B}DA{~B}auaaaaau}aarZ
CHEMBL339851,3.07,OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F,23.83333333333334,BA{~B}araasaa{aaasdrAataaa{Z}a{Z}at}A{G}{G}G
CHEMBL550436,3.49,C[C@H](CO)N1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,16.83333333333333,A{A*H}{AB}DrA~Aasa{DA{~B}Aataaa{Z}a{at}A{G}{G}G}aaaasAr~B
CHEMBL1916538,0.5,COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,66.66666666666667,ABaraaasABA{~B}D{AADtAAA{AAt}DAauaaavBAA{~B}Davdu}asar
CHEMBL266128,1.26,Nc1ncnc2ccccc12,54.0,Dardadasaaaaars
CHEMBL2059380,2.91,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cc(cnc3OC)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,26.5,AADA{~B}araasa{a{adas{dH}r}ataa{adatBA}Au~DDA{~B}Bu}dvaaa{dv}A{G}{G}G
CHEMBL257006,3.22,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3[nH]c(N)nc13,21.333333333333332,A{A*H}{AB}Darda{EAasaaaa{G}asG}dat{dH}a{D}dart
CHEMBL1573309,2.7,CCN(CC)CCn1c2ccccc2c3cnc(N)c(C#N)c13,29.999999999999996,AAD{AA}AAdrasaaaaasatada{D}a{A^D}art
CHEMBL1618018,-1.29,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,96.5,ADr{A**H}sAA{A*H}rA{A*H}{As}BA{~B}A{B}ataaaaat
CHEMBL146855,0.6,C[C@H](N)COc1c(C)cccc1C,65.0,A{A*H}{D}ABara{A}aaaarA
CHEMBL340978,1.3,CC(C(=O)O)c1ccc2oc(nc2c1)c3ccc(Cl)cc3,53.333333333333336,AA{A{~B}B}araaasba{dasar}ataaa{Z}aat
CHEMBL593196,3.6,Cn1c(CN2CCC(CC2)c3ccccc3)nc4ccccc14,14.999999999999998,Adra{ADsAAA{AAs}ataaaaat}dauaaaaaru
CHEMBL605114,1.5,COc1cccc(c1OC)c2ccc(\C=C\3/SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2,50.0,ABaraaaa{arBA}asaaa{RA~ARtLEA{~E}D{{A**H}{Aauaaaaau}A{~B}B}At~B}ads
CHEMBL572016,3.3,Cc1cnc([nH]1)c2cc(NC(=O)c3ccc(nc3C)C(F)(F)F)ccc2Cl,20.000000000000004,Aarada{{dH}r}asaa{DA{~B}ataaa{datA}A{G}{G}G}aaasZ
CHEMBL134194,3.29,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,20.166666666666668,Daraaaa{A{~B}DAAstAAuAA{AA{Au}As}At}arZ
CHEMBL470916,2.25,Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCC3,37.5,Dara{da{darDsAABAAs}A^D}DtAAAAt
CHEMBL1778868,1.61,COCCNCc1cncc(n1)c2ccc(F)cc2OC,48.16666666666666,ABAADAaradaa{dr}asaaa{G}aasBA
CHEMBL256985,1.14,CCN1CCN(Cc2cnc(c3ccc(cc3)C(=O)Nc4ccccc4N)c(c2)C#N)CC1,56.00000000000001,AADrAAD{Aasada{ataaa{aat}A{~B}DauaaaaauD}a{as}A^D}AAr
CHEMBL561426,2.98,CSc1nc(N)nc(n1)c2ccccc2,25.333333333333332,AEarda{D}da{dr}asaaaaas
CHEMBL595134,3.22,O=C1N=C2C(=C1C#N)c3ccc(N4CCSCC4)c5cccc2c35,21.333333333333332,B~ArD~AsA{~ArA^D}ataaa{DuAAEAAu}avaaaasatv
CHEMBL489340,2.95,CC1=C(C(=O)c2ccc(O)cc2O1)c3ccccc3,25.83333333333333,AAr~A{A{~B}asaaa{B}aasBr}ataaaaat
CHEMBL1783275,3.77,COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC(C)C,12.166666666666666,ABaraaa{BA}a{ar}asa{G}aaata{D}a{ddast}A{~B}DA{A}A
CHEMBL445565,1.52,Oc1c2ncc3ccccc3c2nn1c4ccc(Cl)cc4,49.666666666666664,Barasdaataaaaatasddrauaaa{Z}aau
CHEMBL2335895,3.1,CC(NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,23.333333333333332,AA{DA{~B}A}araaa{Dasdaataa{aaatds}auaadaau}aar
CHEMBL380005,1.88,CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,43.666666666666664,AAD{ArAAD{AA{A**H}{asaaa{G}aas}ataaa{aat}E{~B}{~B}A}AAr}A{~B}Aauaaa{aau}E{~B}{~B}A
CHEMBL2036587,2.9,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,26.666666666666668,B~A{Daraaa{dar}DsAABAAs}atba{Dauaaaaau}ddt
CHEMBL1381989,1.29,CC1(C)CNC(=O)c2sc(nc2C1)N3CCOCC3,53.5,AAr{A}ADA{~B}assa{dasAr}DtAABAAt
CHEMBL1200374,2.98,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,25.333333333333332,A{A*}rsAA{A*H}t{A**H}{AA{~A}Au~AA{~B}A~A{A*}tuA}{A**H}rAAAs~B
CHEMBL468970,3.25,Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3,20.833333333333332,ZaraaasBABasarDataada{Dauaa{aa{au}DvAABAAv}DwAABAAw}dt
CHEMBL1079590,3.72,CC(C)Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,12.999999999999998,AA{A}Adrada{asaaaaas}aratdaua{D}dadaust
CHEMBL487273,1.27,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccccc3,53.833333333333336,DA{~B}Darsa{aarA{~B}D{A*H}sAAADAs}ataaaaat
CHEMBL278078,1.0,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3OC,58.333333333333336,AAD{AA}A{~B}araaa{aar}A{~AsAADAAs}ataaaaatBA
CHEMBL467399,1.67,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,47.166666666666664,ABara{A}ada{Adsadata{Z}da{D}dast}arA
CHEMBL573108,2.32,CC(C)(C(=O)N)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,36.333333333333336,AA{A}{A{~B}D}A{~B}DAAADarda{Dasaaaa{DA{~B}DtAAAAt}as}daarX
CHEMBL1950843,2.34,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(CCc3ccccc3)C2,36.0,AD{A**H}{A}A{~B}D{A**H}{ArAAAAAr}A{~B}D{A}{A*H}sAAAD{AAataaaaat}As
CHEMBL1223458,2.29,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccncc4,36.833333333333336,AAr~AAs~DDA{~B}Dsataa{aaart}auaadaau
CHEMBL486504,1.81,COc1cc2CC[C@H](NC(=O)C)c3cc(O)ccc3c2c(OC)c1OC,44.833333333333336,ABaraasAA{A*H}{DA{~B}A}ataa{B}aaatasa{BA}arBA
CHEMBL475817,3.26,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,20.66666666666667,Dardaa{DA{~B}asaa{DA{~B}ataaaa{at}A{G}{G}G}aaasZ}aarZ
CHEMBL698,2.11,CCCCNc1ccc(cc1)C(=O)OCCN(C)C,39.833333333333336,AAAADaraaa{aar}A{~B}BAAD{A}A
CHEMBL17860,0.48,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,66.99999999999999,AA{Bara{Z}aaaarZ}As~DAADs
CHEMBL1916287,0.4,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C,68.33333333333333,A{A*H}{DA{~B}ara{A}dd{arDE{~B}{~B}asaaadas}ataaa{G}aat}A{A}{A}A
CHEMBL1917456,-0.98,Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,91.33333333333333,Aara{Basaaa{Z}aas}ata{DE{~B}{~B}A}aaaatdrAA{~B}B
CHEMBL1078979,1.48,c1ccc(nc1)c2n[nH]c(n2)c3ccncc3,50.333333333333336,araaa{dar}asd{dH}a{ds}ataadaat
CHEMBL1829246,1.81,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,44.833333333333336,AAA{D{AAAD}A{~B}araaa{A}aar}As~DataasatA{~B}DsAauaaaaau
CHEMBL270995,3.19,C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,21.833333333333332,A{A*H}{ABaradsdada{Bataaau{dH}a{A}aauatG}asarA}BA{~B}{A*H}{A}D
CHEMBL2346968,3.46,Fc1ccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)cc1,17.333333333333332,Garaaa{ADsAAD{AAs}ataaaudda{dudt}A{G}{G}G}aar
CHEMBL131842,0.89,Oc1c2C(=O)NNC(=O)c2nc3cc(Cl)cc(Cl)c13,60.166666666666664,BarasA{~B}DDA{~B}asdataa{Z}aa{Z}art
CHEMBL339898,1.9,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F,43.333333333333336,AAD{AA}A{~B}araaa{aar}A{~AsAADAAs}ataaaa{at}A{G}{G}G
CHEMBL472151,2.7,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,29.999999999999996,AA{A*H}{A}{A**H}{AB}DE{~B}{~B}araaa{Z}sr
CHEMBL1219,-0.69,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,86.5,ABAAABaraada{A{EP}{{BM}}asdataaaaat{dH}s}arA
CHEMBL2207282,2.17,NS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,38.833333333333336,DE{~B}{~B}araaasA{~ADA{~B}asar}A{~B}DA{A**H}{B}ADtAAA{AAt}Bauaaa{Z}a{Z}au
CHEMBL2140153,3.84,O=C1OC(=Cc2ccccc12)c3ccccc3,11.000000000000002,B~ArBA{~Aasaaaaars}ataaaaat
CHEMBL267144,2.03,CC(C)[C@@H]1N(C)c2ccccc2C[C@@H](CO)NC1=O,41.16666666666667,AA{A}{A**H}rD{A}asaaaaasA{A**H}{AB}DAr~B
CHEMBL170307,1.78,CC(=O)NCc1ccc(CN2CCN(CC2)c3ccccc3)cc1,45.333333333333336,AA{~B}DAaraaa{ADsAAD{AAs}ataaaaat}aar
CHEMBL14121,2.93,COc1ccc(CN2C(=O)NC3=C(C=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C3=O)c4ccccc4)C2=O)cc1,26.16666666666666,ABaraaa{ADsA{~B}DAt~A{A~A{D{AA{~B}DA{A{A}A}A{~B}A{G}{G}G}At~B}auaaaaau}As~B}aar
CHEMBL57990,2.9,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,26.666666666666668,ABaraasdada{Dataaa{G}a{Z}at}asaarBAAAD{A}A
CHEMBL1835911,2.5,CCOC(=O)c1ccc(COC2CN(C2)c3ccc(C)nn3)cc1,33.333333333333336,AABA{~B}araaa{ABAsAD{As}ataaa{A}ddt}aar
CHEMBL1475,3.47,CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12,17.166666666666664,AAr~AA{~B}Basa{A}atba{A}aataars
CHEMBL2036758,1.62,CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,48.0,AA{A}DrAAA{A**H}{ADsAAD{AAs}A{~B}Dataaa{Z}a{Z}at}Ar
CHEMBL1272,2.31,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,36.5,AABaraa{AA{~B}D{A**H}{AA{A}A}asaaaaasDtAAAAAt}aaarA{~B}B
CHEMBL1668935,2.7,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(CC(C4)C2)C3,29.999999999999996,AE{~B}{~B}DrAAA{AAr}DA{~B}DAstAAuAA{AA{Au}As}At
CHEMBL1721722,1.97,Oc1ncnc2onc(c3ccc(F)cc3)c12,42.16666666666667,Bardadasbda{ataaa{G}aat}ars
CHEMBL1917432,0.58,Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)S(=O)(=O)C,65.33333333333333,Aara{Easaaa{Z}aas}ata{aaaatdrAA{~B}B}E{~B}{~B}A
CHEMBL2325738,2.5,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4,33.333333333333336,DAr{AAD{AAr}asdadat{dH}aaast}A{~B}DA{AAB}auaaa{Z}aau
CHEMBL1385850,-1.08,OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,93.0,BA{~B}araaas{dH}a{dasar}A{G}{G}G
CHEMBL71,3.37,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,18.833333333333332,AD{A}AAADrasaaaaasEataaa{Z}aart
CHEMBL1172929,1.69,C[C@H]1NC(C)(C)CO[C@]1(O)c2cccc(Cl)c2,46.833333333333336,A{A*H}rDA{A}{A}AB{A*}r{B}asaaaa{Z}as
CHEMBL2325704,2.2,CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,38.33333333333333,AE{~B}{~B}Ar{AAr}asaa{da{ds}ataaaau{dH}aaatu}DvAABAAv
CHEMBL2178940,1.4,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](Cc4nnn[nH]4)CC3,51.666666666666664,Aarda{A}a{darA{~B}D}asaaa{aas}{A**H}tAA{A**H}{Aauddd{dH}u}AAt
CHEMBL479447,1.71,COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1NCCN(C)C)C(=O)N,46.5,ABaraasa{Dataaa{G}aatG}a{adasaarDAAD{A}A}A{~B}D
CHEMBL570015,2.69,COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c4cccc(c4)C(=O)N(C)C)C(=O)N)c1,30.166666666666668,ABaraaaa{Dasa{adata{A}aa{aast}E{~B}{~B}auaaaa{au}A{~B}D{A}A}A{~B}D}ar
CHEMBL179242,2.78,O=C1C=C(N=C2N1C=Cc3ccccc23)N4CCOCC4,28.66666666666667,B~ArA~A{D~AsDrA~Aataaaaast}DuAABAAu
CHEMBL1439795,1.3,O=S(=O)(N1CCOCC1)c2cccc(c2)c3cn4cccnc4n3,53.333333333333336,B~E{~B}{DrAABAAr}asaaaa{as}ataduaaadaudt
CHEMBL1669159,3.0,CC(C)Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,25.0,AA{A}Baraa{aaarDA{~B}ADsAABAAs}ataaaauA{~B}A~A{Batu}DvAABAAv
CHEMBL112866,2.82,COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(Cl)cc3)c1,28.000000000000004,ABaraada{DAsAAD{AAs}A{~B}ataaa{Z}aat}ar
CHEMBL523829,0.92,CN1CCN(CC1)C(=O)c2cccc(CC3=NNC(=O)c4ccccc34)c2,59.666666666666664,ADrAAD{AAr}A{~B}asaaaa{AAt~DDA{~B}auaaaaatu}as
CHEMBL1950732,2.12,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(Cc3ccccc3)C2,39.666666666666664,AD{A**H}{A}A{~B}D{A**H}{ArAAAAAr}A{~B}D{A*H}sAAAAD{Aataaaaat}As
CHEMBL81324,1.94,Clc1ccc(cc1)C(N2CCNCC2)c3ccccc3,42.666666666666664,Zaraaa{aar}A{DsAADAAs}ataaaaat
CHEMBL1682814,2.4,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc12,35.0,AA{~B}DrAABasda{BAataaaaat}aaars
CHEMBL2031464,2.25,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)NC5CCC5,37.5,ADrAAD{AAr}asaaatD~AD{A{~B}atas}auaa{aaauA}A{~B}DAvAAAv
CHEMBL2035021,2.8,NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5,28.33333333333334,DAr{AAAr}asaaa{aas}atdauaaaaduatavaaaaav
CHEMBL1302851,4.13,CC(C)(C)NC(=O)C(N(Cc1occc1)C(=O)c2ccc([nH]2)c3ccccc3)c4ccncc4,6.166666666666669,AA{A}{A}DA{~B}A{D{Aarbaaar}A{~B}asaaa{{dH}s}ataaaaat}auaadaau
CHEMBL2088101,2.8,Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,28.33333333333334,Aaraa{Dasda{DAataaaadt}daasX}d{dH}r
CHEMBL454,1.48,CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,50.333333333333336,AA{A}AAr{AA~A}A{~B}DA{~B}DAr~B
CHEMBL2312487,1.81,CCOC(=O)C1=COc2ccccc2C1=O,44.833333333333336,AABA{~B}Ar~ABasaaaaasAr~B
CHEMBL2335888,2.88,CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,27.0,AD{A{~B}A}araaa{Dasdaataa{aaatds}auaadaau}aar
CHEMBL1916277,1.94,CC1CCCCC1NC(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,42.666666666666664,AArAAAAArDA{~B}asa{A}dd{asDE{~B}{~B}ataaa{A}aat}auaaaaau
CHEMBL218468,1.95,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccc(F)cc34)c2C(=O)N5CC[C@@H](O)C5,42.49999999999999,AA{A}ADrA{~B}D{A}A{~B}asarsa{Aataadauaaa{G}aatu}asA{~B}DvAA{A**H}{B}Av
CHEMBL1945040,0.15,COc1ccccc1CNCc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2,72.49999999999999,ABaraaaaarADAasaaa{AADA{A*H}{B}ataaa{B}auDA{~B}Eatu}aas
CHEMBL306835,2.1,C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCCCO)C(F)(F)F,40.0,A{A**}{B}{A{~B}Daraaa{aarZ}E{~B}{~B}DAAAB}A{G}{G}G
CHEMBL1289110,1.33,CN1c2ccccc2C(NCCCCCCC(=O)O)c3ccc(Cl)cc3S1(=O)=O,52.833333333333336,ADrasaaaaasA{DAAAAAAA{~B}B}ataaa{Z}aatEr{~B}~B
CHEMBL255130,1.42,COc1ccc(\C=C\2/SC(=S)NC2=O)cc1OC,51.333333333333336,ABaraaa{RA~ARsLEA{~E}DAs~B}aarBA
CHEMBL2163581,1.5,CS(=O)(=O)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,50.0,AE{~B}{~B}araaas{dH}atAAD{Aatasar}A{~B}{A**H}uAAAA{A*H}uA{~B}DAv{AAv}A^D
CHEMBL480825,2.9,COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC,26.666666666666668,ABaraasdaa{A{~B}D}a{Dataa{G}aaatG}asaarBA
CHEMBL1489611,3.0,Cc1cc(C)cc(c1)c2oc(SCC(=O)N3CCN(CC3)C(=O)c4occc4)nn2,25.0,Aaraa{A}aa{ar}asba{EAA{~B}DtAAD{AAt}A{~B}aubaaau}dds
CHEMBL1809197,3.2,COc1cc(ccc1Nc2ncc(OC)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,21.66666666666666,ABaraa{aaarDasdaa{BA}a{ds}atadauaaaadtu}DvAAD{AAv}A{~B}A
CHEMBL2031160,0.33,OC(=O)[C@H](Cc1ccc(OCCc2ccc3CCCNc3n2)cc1)NC(=O)c4c(Cl)cccc4Cl,69.5,BA{~B}{A*H}{Aaraaa{BAAasaaatAAADatds}aar}DA{~B}aua{Z}aaaauZ
CHEMBL2088096,3.1,COc1cc(CCc2cc(Nc3ccnc(NCc4onc(C)c4)n3)n[nH]2)cc(OC)c1,23.333333333333332,ABaraa{AAasaa{Dataada{DAaubda{A}au}dt}d{dH}s}aa{BA}ar
CHEMBL2030449,0.85,CS(=O)(=O)Cc1cc(nc(n1)c2ccc(NS(=O)(=O)C)cc2)N3CCOCC3,60.833333333333336,AE{~B}{~B}Aaraa{da{dr}asaaa{DE{~B}{~B}A}aas}DtAABAAt
