smiles,u0_atom,transformed_solubility,transformed_smiles
O=C1CC=CCO1,-1411.36,56.31854604055687,B~ArAA~AABr
C=C1C=CCO1,-1289.94,49.524374412462514,A~ArA~AABr
CN1C=NCC1,-1373.65,54.208447110434676,ADrA~DAAr
C=C1CC2CC1N2,-1626.66,68.36586239312415,A~ArAAsAArDs
C1=CCNN=C1,-1220.99,45.66621155826134,Ar~AADD~Ar
CCCNC,-1464.45,59.289247504364575,AAADA
CNc1ccsc1,-1317.18,51.04861453064148,ADaraasar
CC=CCCO,-1555.89,64.40585970723848,AA~AAAB
CC1=NOCOC1,-1370.72,54.044496172612924,AAr~DBABAr
C#CC=CC(C)C,-1752.4,75.40176373159049,A^AA~AA{A}A
C=CC1(O)CCC1,-1701.34,72.54465284927706,A~AAr{B}AAAr
CC1OCC1N,-1417.09,56.63917364250861,AArBAArD
NCC1(O)CNC1,-1581.98,65.86575048122118,DAAr{B}ADAr
CCC1=CCCO1,-1725.39,73.89039348225079,AAAr~AAABr
N#Cc1ccon1,-1059.16,36.61085993106227,D^Aaraabdr
OCCC[CH][N]O,-1575.71,65.51490666547295,BAAA{AH}{D}B
C=C1COCCO1,-1515.17,62.12733336317651,A~ArABAABr
CC=COC=O,-1237.65,46.598437709834826,AA~ABA~B
O=C1C=NOCC1,-1570.62,65.23009087246518,B~ArA~DBAAr
C#CC(=NC)NC,-1490.57,60.75081695689154,A^AA{~DA}DA
C=CC1C=CCN1,-1537.08,63.35332825999373,A~AArA~AADr
CC1CC1CCN,-1916.81,84.60148171359505,AArAArAAD
O=CC#CCCO,-1363.75,53.65448319083218,B~AA^AAAB
NC(CO)C1CC1,-1587.63,66.18190160705493,DA{AB}ArAAr
CN1C=CO[C]1[NH],-1342.31,52.4547875912082,ADrA~AB{A}r{DH}
CCNC(=O)NC,-1633.9,68.77098348180313,AADA{~B}DA
N#CC#CC1CN1,-1211.76,45.1497381261471,D^AA^AArADr
C#C,-404.88,0.0,A^A
CCC#CCC,-1601.6,66.96360624916066,AAA^AAA
COC(CN)CO,-1655.68,69.9897041049286,ABA{AD}AB
Nc1cscc1O,-1549.0,64.02032320157572,DarasaarB
[NH][C]1CC=CN1,-1247.32,47.13953176059806,{DH}{A}rAA~ADr
N#CC1CC1O,-1159.21,42.209252876135906,D^AArAArB
CCNC(C)=N,-1514.71,62.10159362549801,AADA{A}~D
C=Cc1cc[nH]c1,-1408.87,56.179215721384125,A~Aaraa{dH}ar
C#CCNC(N)=S,-1136.23,40.923385111240435,A^AADA{D}~E
CCC1OC1C=O,-1510.44,61.86266171269977,AAArBArA~B
C=CCC#CCO,-1547.63,63.94366354805498,A~AAA^AAB
NC(=O)CC1CC1,-1480.45,60.184542727964555,DA{~B}AArAAr
CC(=O)C1CN1,-1291.64,49.61949952997002,AA{~B}ArADr
OCC1CCN1,-1417.79,56.67834280854112,BAArAADr
C=CC(C#N)C#N,-1253.44,47.48198218362505,A~AA{A^D}A^D
C1C[C]2[N]O[N][C]12,-1127.25,40.420900666994946,ArA{A}s{D}B{D}{A}rs
N#CCCNC=N,-1416.53,56.60783830968262,D^AAADA~D
CC=COCCN,-1718.14,73.48471283405705,AA~ABAAD
CC1=COCC1O,-1526.57,62.7652312099915,AAr~ABAArB
CNC(=O)COC,-1546.18,63.862527418416235,ADA{~B}ABA
C=CC(=O)CC#N,-1329.29,51.726241103003716,A~AA{~B}AA^D
CC1=CCNN=C1,-1512.81,61.9952773176955,AAr~AADD~Ar
CC1OC1[CH][N]N,-1436.57,57.7291955772416,AArBAr{AH}{D}D
NC=C(C=O)C=O,-1406.92,56.07010161600789,DA~A{A~B}A~B
COC1=CCOC1,-1510.72,61.87832937911278,ABAr~AABAr
C1=CCCON=C1,-1426.58,57.17019562200636,Ar~AAABD~Ar
CCCC(C)(C)O,-1996.76,89.07516003402122,AAAA{A}{A}B
CC(=O)C(C)C=O,-1536.26,63.30744437978424,AA{~B}A{A}A~B
CC1=NCC2CN12,-1778.88,76.88347732664846,AAr~DAAsADrs
CNC(C)C(C)O,-1858.9,81.36107256367788,ADA{A}A{A}B
C=C1CC2OC2C1,-1574.63,65.45447423787995,A~ArAAsBAsAr
CCC(CC)NC,-2055.34,92.35305967142666,AAA{AA}DA
CC1CC(O)C1N,-1711.85,73.13274989927929,AArAA{B}ArD
OCCCCO,-1498.24,61.17999910470479,BAAAAB
CC(=O)N(C)C=O,-1431.75,57.4594878911321,AA{~B}D{A}A~B
CCC1NC1CC,-1916.3,84.57294417834281,AAArDArAA
O=CC1=CCCC1,-1600.29,66.8903039527284,B~AAr~AAAAr
CC#CC1CCN1,-1764.33,76.06931823268722,AA^AArAADr
CC(N)C#CCO,-1564.0,64.8596624737007,AA{D}A^AAB
CC1NCC1C=O,-1577.64,65.6229016518197,AArDAArA~B
C=C(C)OC(=C)C,-1706.3,72.82219436859305,A~A{A}BA{~A}A
C=COCOC,-1342.35,52.457025829267195,A~ABABA
C#CCOC=O,-1074.69,37.479855857469005,A^AABA~B
CNCC(C)NC,-1920.35,84.79956578181654,ADAA{A}DA
C#CC(=C)CCN,-1621.15,68.0575451004969,A^AA{~A}AAD
[CH2][N]NCC(C)=O,-1451.24,58.55006938537984,{AHs}{D}DAA{A}~B
CC=C(C)CC=O,-1720.52,73.61788799856753,AA~A{A}AA~B
CC=CCC(C)=O,-1726.39,73.94634943372579,AA~AAA{A}~B
C#CCCCC,-1595.95,66.64745512332694,A^AAAAA
C=CCN1CC1,-1464.77,59.30715340883656,A~AADrAAr
CCOC=C(C)C,-1849.44,80.8317292627244,AABA~A{A}A
NCC1=CCNC1,-1661.05,70.29018756434935,DAAr~AADAr
CC1=NCCN1C,-1673.08,70.96333766059358,AAr~DAADrA
CCC1CC1O,-1546.36,63.872599489681726,AAArAArB
CCCCNCC,-2057.83,92.49238999059939,AAAADAA
[CH]1S[N][C]2OC[C]12,-1638.72,69.04069116791263,{AH}rE{D}{A}sBA{A}rs
CC(C)C(=O)NN,-1611.5,67.51757016876314,AA{A}A{~B}DD
C1COC2CC2O1,-1500.36,61.298625721831776,ArABAsAAsBr
CC1CO[C]([NH])N1,-1489.07,60.66688302967904,AArAB{A}{{DH}}Dr
CCOC(C)=O,-1387.62,54.9901517525404,AABA{A}~B
CN=C1NCCO1,-1480.26,60.17391109718431,AD~ArDAABr
C=C1C=NN=CC1,-1400.72,55.723174716862886,A~ArA~DD~AAr
O=C1CCCOC1,-1536.19,63.30352746318099,B~ArAAABAr
N#CC1CC=NN1,-1264.02,48.07399615023054,D^AArAA~DDr
CC1=NN=CCC1,-1916.74,84.59756479699182,AAr~DD~AAAr
CC1=CCC2CC12,-1191.04,43.990330811585125,AAr~AAAsAArs
C=CS(=O)(=O)C=O,-1365.48,53.751286986883926,A~AE{~B}{~B}A~B
CC1C(O)C1CN,-1716.69,73.40357670441828,AArA{B}ArAD
C1CC2CC(C1)C2,-1522.96,62.563230225166755,ArAAsAA{Ar}As
CCOC(C)(C)C,-1988.56,88.61632123192622,AABA{A}{A}A
CCC=C(C)OC,-1846.84,80.68624378888939,AAA~A{A}BA
C1OC2CCC2O1,-1473.63,59.80292313890506,ArBAsAAAsBr
C1=CC2CC2C1,-1480.58,60.19181700165629,Ar~AAsAAsAr
O=CCC1CC1O,-1515.27,62.132928958324,B~AAArAArB
OC1C=CCNC1,-1495.68,61.03675186892879,BArA~AADAr
C#CC(=O)NNC,-1299.9,50.08169568915351,A^AA{~B}DDA
C=C(C)OCC#N,-1452.21,58.60434665831058,A~A{A}BAA^D
C=CCNC(C)=O,-1610.4,67.45601862214066,A~AADA{A}~B
C=CC1CCC1O,-1700.93,72.52171090917231,A~AArAAArB
O=C1C=CC=C1,-1157.14,42.09342405658267,B~ArA~AA~Ar
[CH2]c1ccc([CH2])o1,-1455.06,58.76382112001432,{AHs}araaa{{AHs}}br
O=C1COCCN1,-1242.44,46.866466717400066,B~ArABAADr
C=C1OCCC1=O,-1398.48,55.59783338555889,A~ArBAAAr~B
c1cc[nH]c1,-1088.23,38.23749944044049,araa{dH}ar
OC1C=NN=CC1,-1781.43,77.02616500290974,BArA~DD~AAr
CC1COC1CN,-1716.54,73.39518331169704,AArABArAD
C#CCCNC=N,-1507.42,61.69367473924527,A^AAADA~D
N#CCCCCO,-1365.93,53.77646716504768,D^AAAAAB
Nc1sccc1O,-1050.2,36.10949460584629,DarsaaarB
O=CC1CC(O)C1,-1515.87,62.16650252920899,B~AArAA{B}Ar
OCC#CCO,-1195.4,44.234298760016124,BAA^AAB
C#CC(=C)CCC,-1750.8,75.3122342092305,A^AA{~A}AAA
CC1=CCC=C1C,-1766.22,76.17507498097498,AAr~AAA~ArA
CC(C)(C)CCN,-1661.29,70.30361699270334,AA{A}{A}AAD
CC(O)C=CCN,-1721.94,73.69734544966202,AA{B}A~AAD
OCC#CCCO,-1495.54,61.02891803572228,BAA^AAAB
C=CC(O)C(C)O,-1653.93,69.89178118984736,A~AA{B}A{A}B
O=C1CCOCC1,-1538.31,63.422154080307976,B~ArAABAAr
CCc1ccsn1,-1446.33,58.27532566363758,AAaraasdr
C=CC1CC(C)N1,-1447.43,58.33687721026009,A~AArAA{A}Dr
CCC=CC(C)C,-2050.36,92.07439903308116,AAA~AA{A}A
NC(CO)C1CN1,-1641.02,69.16938985630512,DA{AB}ArADr
CCCC,-1304.31,50.328461435158246,AAAA
COC1CCC1=O,-1511.16,61.90294999776177,ABArAAAr~B
CC1=C(C)OCO1,-1521.56,62.48489189310175,AAr~A{A}BABr
CC1CC(C)C1N,-1324.01,51.430793679215725,AArAA{A}ArD
C#CCC(=C)CN,-1618.0,67.88128385335064,A^AAA{~A}AD
NC1C=CCC=C1,-1656.91,70.05852992524287,DArA~AAA~Ar
C1=CC2CC1C2,-1456.06,58.81977707148932,Ar~AAsAArAs
OC1C2CNCC12,-2190.06,99.89144545413849,BArAsADAArs
Oc1ccccc1,-1490.85,60.76648462330453,Baraaaaar
CC(=O)C#CC=O,-1232.58,46.31474103585658,AA{~B}A^AA~B
COC(=O)N(C)C,-1554.6,64.33367652983571,ABA{~B}D{A}A
C#CC(O)CC#N,-1464.84,59.311070325439815,A^AA{B}AA^D
NCC=CCN,-1495.0,60.99870182192578,DAA~AAD
[NH][CH]N1CC=CC1,-1535.79,63.28114508259098,{DH}{AH}DrAA~AAr
O=C(O)CC1CC1,-1539.55,63.491539460136984,B~A{B}AArAAr
CC1=CC=COC1,-1583.94,65.97542414611219,AAr~AA~ABAr
C#CCN[CH][N]O,-1278.26,48.870808899234525,A^AAD{AH}{D}B
Nc1c[nH]c(O)c1,-1354.71,53.14864138949819,Dara{dH}a{B}ar
OC1C=CC=CC1,-1587.01,66.14720891714045,BArA~AA~AAr
CC=CCCC#N,-1776.51,76.75086172165273,AA~AAAA^D
CCC1(N)CC1N,-1917.84,84.65911634361431,AAAr{D}AArD
C#CCC(C)(C)O,-1695.8,72.23465687810555,A^AAA{A}{A}B
CC=C1COCO1,-1518.66,62.32261963382427,AA~ArABABr
CN1OCC[C]1[NH],-1442.65,58.06940776220959,ADrBAA{A}r{DH}
CCOCCO,-1492.09,60.835870003133536,AABAAB
CC1(C)CCOC1,-1861.33,81.4970455257621,AAr{A}AABAr
C=Cc1cc[nH]n1,-1355.73,53.20571646000269,A~Aaraa{dH}dr
CC1(O)C=NOC1,-1377.11,54.40205470253816,AAr{B}A~DBAr
C=C(C)OCC=O,-1515.29,62.134048077353505,A~A{A}BAA~B
C=C(OC)C1CN1,-1563.7,64.84287568825822,A~A{BA}ArADr
CC[C]1C=N[N]S1,-1175.07,43.09671426652939,AA{A}rA~D{D}Er
CCC1NC1C,-1619.42,67.96074130444515,AAArDArA
CC(C)(N)C1CC1,-1916.97,84.61043466583106,AA{A}{D}ArAAr
CC1CN1C=O,-1285.8,49.29271677335602,AArADrA~B
C=C(C)C1CC1O,-1699.02,72.41483504185504,A~A{A}ArAArB
CC(=O)C=CC=O,-1395.37,55.423810376471636,AA{~B}A~AA~B
CC[CH]C=C[N]O,-1568.04,65.0857245176597,AA{AH}A~A{D}B
C#CC#CCN,-1160.48,42.28031693450916,A^AA^AAD
CC1CC=NNC1,-1769.81,76.37595684677021,AArAA~DDAr
OCC#C[CH][N]O,-1706.25,72.8193965710193,BAA^A{AH}{D}B
CC1C=COC=C1,-1586.43,66.11475446528495,AArA~ABA~Ar
C=CC(O)C1CN1,-1555.23,64.36892877926496,A~AA{B}ArADr
C#CCC1CC1,-1446.88,58.306101436948836,A^AAArAAr
C#CC1CC1CC,-1747.29,75.11582881955326,A^AArAArAA
CC1(C)CC(=O)O1,-1549.26,64.03487174895923,AAr{A}AA{~B}Br
CC#CC(N)=O,-1166.9,42.63955414297866,AA^AA{D}~B
O=CC1C=NOC1,-1283.06,49.13939746631452,B~AArA~DBAr
CCC(C)C1CO1,-1841.38,80.3807242938359,AAA{A}ArABr
O=Cc1cnoc1,-1148.1,41.58758225524866,B~Aaradbar
CC(C=O)=CCO,-1520.67,62.43509109628901,AA{A~B}~AAB
O=C(O)C1CCC1,-1538.19,63.41543936613098,B~A{B}ArAAAr
CC1NC1C1CN1,-1917.0,84.61211334437532,AArDArArADr
C=CCC=C,-1310.13,50.65412507274275,A~AAA~A
C=COCC,-1254.62,47.54801020636555,A~ABAA
C#CC=COC=O,-1233.67,46.37573302296433,A^AA~ABA~B
CC=CC1CCC1,-1900.44,83.68548278794933,AA~AArAAAr
C=C(C=O)CO,-1226.07,45.950467791754335,A~A{A~B}AB
CC(C)N,-1177.16,43.21366220511214,AA{A}D
CCC(=O)C1CN1,-1586.25,66.10468239401942,AAA{~B}ArADr
[CH2][N][N][CH]C(C)O,-1445.16,58.20985720041185,{AHs}{D}{D}{AH}A{A}B
C[CH][N]OC1CC1,-1550.43,64.10034021218497,A{AH}{D}BArAAr
[CH2][N][N][CH]CCC,-1642.67,69.26171717623888,{AHs}{D}{D}{AH}AAA
C#CC=CC(=O)O,-1242.48,46.868704955459066,A^AA~AA{~B}B
OCC1CC(O)C1,-1647.27,69.51911455302385,BAArAA{B}Ar
CC(C)C1CNC1,-1916.08,84.5606338690183,AA{A}ArADAr
C=CC(=C)C(C)N,-1777.36,76.79842428040646,A~AA{~A}A{A}D
C=C1C=CC=CC1,-1650.27,69.68698240744885,A~ArA~AA~AAr
C=C1CCCC1O,-1724.73,73.85346255427727,A~ArAAAArB
ON=C1CCCC1,-1441.97,58.0313577152066,BD~ArAAAAr
COC(C)[CH][N]N,-1574.3,65.43600877389319,ABA{A}{AH}{D}D
CC1(C2CN2)CC1,-1765.47,76.13310801736873,AAr{AsADs}AAr
NC1CCCOC1,-1734.19,74.38280585523077,DArAAABAr
CC1COC(C)C1,-1863.9,81.64085232105288,AArABA{A}Ar
NC1C2CCCC12,-1788.59,77.4268096154707,DArAsAAAArs
C1CC2COCC12,-1686.99,71.74168494561083,ArAAsABAArs
C=CC(=C)CCN,-1778.48,76.86109494605847,A~AA{~A}AAD
CCCCNC=N,-1805.02,78.34616589820494,AAAADA~D
C=C1CC2CC2O1,-1573.8,65.40803079815569,A~ArAAsAAsBr
O=CC#CC=O,-927.78,29.259367026276916,B~AA^AA~B
CC1COC=CO1,-1522.24,62.522941940104765,AArABA~ABr
NC1=CC(=O)CC1,-1492.52,60.859931062267776,DAr~AA{~B}AAr
CNC(C)C1CC1,-1910.97,84.27469895698107,ADA{A}ArAAr
NC1(CO)CC1O,-1518.31,62.303035050808,DAr{AB}AArB
CCC=CC1CC1,-1901.11,83.72297327543758,AAA~AArAAr
OC1CCCC1O,-1669.48,70.76189623528359,BArAAAArB
NC1CC1OC=O,-1399.77,55.67001656296164,DArAArBA~B
C=C(OC)C1CO1,-1491.06,60.77823537311428,A~A{BA}ArABr
CC(=O)CN1CC1,-1580.87,65.80363937508392,AA{~B}ADrAAr
C=C1CCNC1=O,-1489.72,60.7032543981378,A~ArAADAr~B
CC1C(C)N1C=O,-1584.58,66.01123595505618,AArA{A}DrA~B
O=CCC1CCN1,-1577.99,65.64248623483594,B~AAArAADr
CNC1(C)CC1O,-1708.98,72.97215631854604,ADAr{A}AArB
CC=CCC(C)N,-1523.05,62.568266260799504,AA~AAA{A}D
C=C1OCCC1N,-1594.39,66.56016383902593,A~ArBAAArD
C=CCNCCO,-1333.46,51.95957742065446,A~AADAAB
COC1(C)CC1,-1541.69,63.61128519629348,ABAr{A}AAr
CCC(N)CC,-1767.95,76.27187877702674,AAA{D}AA
CCC(C)OC,-1688.85,71.84576301535431,AAA{A}BA
C1=NNC2CC2O1,-1255.84,47.616276467165044,Ar~DDAsAAsBr
CCOC1CNC1,-1704.23,72.70636554903979,AABArADAr
CCC1NC1C=O,-1583.22,65.9351358610502,AAArDArA~B
Nc1cccs1,-1147.2,41.537221898921175,Daraaasr
CCCC(O)C=O,-1665.8,70.55597833385559,AAAA{B}A~B
CC1=CCCC1O,-1729.65,74.12876583553427,AAr~AAAArB
C=C1CCCCC1,-1928.82,85.2735126908098,A~ArAAAAAr
CC1CC(CO)N1,-1716.62,73.39965978781503,AArAA{AB}Dr
CCC=C(C)C=O,-1726.35,73.94411119566676,AAA~A{A}A~B
COC1(C)CC1N,-1708.68,72.95536953310355,ABAr{A}AArD
CCC1(C)CN1C,-1785.84,77.27293074891446,AAAr{A}ADrA
NCC1CC1CN,-1787.65,77.37421102108421,DAArAArAD
C=COC1CCC1,-1699.06,72.41707327991405,A~ABArAAAr
NC=CC(=O)CO,-1403.68,55.88880433322888,DA~AA{~B}AB
C#CC1CC=NO1,-1270.23,48.42148260889029,A^AArAA~DBr
COC1CC(N)C1,-1707.8,72.90612829580554,ABArAA{D}Ar
CCC#CC1CN1,-1517.56,62.26106808720175,AAA^AArADr
CC1CCC1CN,-1917.04,84.61435158243431,AArAAArAD
C#CC=CCCC,-1751.92,75.3749048748825,A^AA~AAAA
CNCCN1CC1,-1769.87,76.37931420385871,ADAADrAAr
CC1=NCC(C)N1,-1556.12,64.4187295760777,AAr~DAA{A}Dr
Nc1cccn1O,-1318.17,51.10401092260174,DaraaadrB
[CH2][N][N][CH]CC,-1346.96,52.71498276556695,{AHs}{D}{D}{AH}AA
[CH2][N]NCC#CC,-1477.68,60.02954474237881,{AHs}{D}DAA^AA
CCOC=CCO,-1648.43,69.58402345673487,AABA~AAB
CC(N)C(C)(C)N,-1936.69,85.71388602891804,AA{D}A{A}{A}D
CC#CC(O)C=O,-1364.02,53.66959129773043,AA^AA{B}A~B
C=CC(=O)[CH][N]O,-1361.2,53.511795514570935,A~AA{~B}{AH}{D}B
CC1CC1N(C)C,-1901.58,83.74927257263082,AArAArD{A}A
O=C1C=CCC1O,-1406.44,56.04324275929988,B~ArA~AAArB
CN1NCCC1=O,-1477.49,60.018913111598565,ADrDAAAr~B
CC1=CC(C)C=C1,-1787.78,77.38148529477596,AAr~AA{A}A~Ar
COc1cnsc1,-1213.4,45.24150588656611,ABaradsar
Cn1ccc(=O)s1,-1260.78,47.89269886745154,Adraaa{~B}sr
C#CC#CCNC,-1450.41,58.50362594565559,A^AA^AADA
Nc1cc(O)cs1,-1319.77,51.19354044496173,Daraa{B}asr
C=C(C)C#CC#N,-1780.5,76.97412596803797,A~A{A}A^AA^D
CCC(C)[CH][N]N,-1781.04,77.00434218183446,AAA{A}{AH}{D}D
CCC1CN(C)C1,-1778.83,76.8806795290747,AAArAD{A}Ar
CCNC(=O)C=O,-1422.61,56.94805049465061,AADA{~B}A~B
CNC(=N)C(C)C,-1807.35,78.47654326514167,ADA{~D}A{A}A
CC12CC=CC1O2,-1574.88,65.46846322574869,AArsAA~AArBs
C=C(C#N)C(C)O,-1460.91,59.09116343614308,A~A{A^D}A{A}B
NCc1ccon1,-1326.28,51.55781368906397,DAaraabdr
[NH][CH]N1CC1C=O,-1439.64,57.90098034826986,{DH}{AH}DrAArA~B
CNC1CC(=O)C1,-1585.42,66.05823895429518,ADArAA{~B}Ar
COC1CCC1C,-1839.26,80.2620976767089,ABArAAArA
CC(C)C(O)CO,-1796.31,77.85878956085769,AA{A}A{B}AB
C#CC(N)CN,-1335.94,52.09834818031246,A^AA{D}AD
C=C(CC=O)OC,-1515.19,62.12845248220601,A~A{AA~B}BA
CCOCC#N,-1294.72,49.791843860513005,AABAA^D
CC1C=CCC1C,-1924.7,85.04297417073282,AArA~AAArA
CC#CC1COC1,-1546.92,63.90393482250773,AA^AArABAr
O=CC1=CC=CC1,-1463.99,59.263507766686075,B~AAr~AA~AAr
CC1C(N)C1O,-1416.59,56.61119566677111,AArA{D}ArB
CCOC1CC1N,-1708.8,72.96208424728054,AABArAArD
C#CC1CC=CC1,-1622.97,68.1593849321814,A^AArAA~AAr
CC1=COC=CC1,-1589.08,66.26303773669368,AAr~ABA~AAr
CCCC1CCC1,-2044.34,91.73754420520167,AAAArAAAr
CC(CO)N1CC1,-1709.14,72.98110927078206,AA{AB}DrAAr
N=C(N)CCC=O,-1192.32,44.06195442947312,D~A{D}AAA~B
CC(N)C1CCN1,-1785.21,77.23767849948521,AA{D}ArAADr
CC[CH][N]O,-1113.96,39.677246071892206,AA{AH}{D}B
CC1C=CCNC1,-1786.07,77.28580061775371,AArA~AADAr
CC1OC1(C)CN,-1718.44,73.50149961949954,AArBAr{A}AD
C1=CCC2NC2C1,-1605.94,67.20645507856216,Ar~AAAsDAsAr
CC=COCC#N,-1449.32,58.44263395854784,AA~ABAA^D
C[C](C)C=C[N]N,-1646.58,69.4805049465061,A{A}{A}A~A{D}D
NCCCOC=O,-1584.35,65.99836608621693,DAAABA~B
[CH2][N]N(C)CC=C,-1615.47,67.7397152961189,{AHs}{D}D{A}AA~A
C=CC=CCC=O,-1578.44,65.6676664129997,A~AA~AAA~B
CCCOC(C)C,-1988.07,88.58890281570348,AAABA{A}A
OC1CCOCC1,-1666.59,70.60018353552084,BArAABAAr
CCNC(C)=O,-1460.93,59.09228255517258,AADA{A}~B
CC#CC(N)CO,-1572.15,65.31570347822195,AA^AA{D}AB
CC(C)(C)CN,-1767.11,76.22487577778773,AA{A}{A}AD
[CH2][N][N][CH]C1CC1,-1493.75,60.92875688258203,{AHs}{D}{D}{AH}ArAAr
C=CC(C#N)OC,-1442.27,58.04814450064909,A~AA{A^D}BA
CC1C=NOC1C,-1576.91,65.58205380724296,AArA~DBArA
CNN=C(C)C#N,-1384.76,54.830117731321906,ADD~A{A}A^D
NC1COC2CC12,-1580.63,65.79020994672995,DArABAsAArs
CCNCCCO,-1858.16,81.31966515958639,AADAAAB
O=CN1C=CCC1,-1687.21,71.75399525493532,B~ADrA~AAAr
OC1CC1,-956.51,30.866981512153636,BArAAr
CC1=NNC2CC12,-1660.28,70.24710148171361,AAr~DDAsAArs
C=C1CCOC1=C,-1582.74,65.9082770043422,A~ArAABAr~A
C1NCC2CC1C2,-1782.09,77.06309593088321,ArDAAsAArAs
C=C1CC=NOC1,-1425.3,57.09857200411836,A~ArAA~DBAr
CC1CS(=O)(=O)N1,-1321.35,51.28195084829222,AArAE{~B}{~B}Dr
NCC1CN1C=O,-1454.31,58.72185415640807,DAArADrA~B
NCCC(O)CO,-1564.22,64.87197278302521,DAAA{B}AB
CC1CC(CN)C1,-1148.58,41.61444111195667,AArAA{AD}Ar
Cn1ccsc1=O,-1246.17,47.075182416401816,Adraasar~B
O=C1CCN1,-1018.01,34.308272527866066,B~ArAADr
C=CC(C)C1CN1,-1610.75,67.4756032051569,A~AA{A}ArADr
C1=CC2NC2C=C1,-1511.06,61.897354402614255,Ar~AAsDAsA~Ar
CC1CCCCO1,-1864.23,81.65931778503962,AArAAAABr
C#CCC1CO1,-1242.64,46.877657907695074,A^AAArABr
CCC(N)=CC#N,-1546.79,63.896660548815966,AAA{D}~AA^D
c1[nH]cc2c1CN2,-1365.99,53.77982452213618,ar{dH}aasarADs
CCc1ccsc1,-1304.71,50.35084381574825,AAaraasar
C1NCC2CC1O2,-1579.89,65.74880254263846,ArDAAsAArBs
CCC=O,-973.32,31.80760105644837,AAA~B
C1CC2OC2CO1,-1513.84,62.05291194771476,ArAAsBAsABr
C#CC1CC1,-1153.75,41.90373338108242,A^AArAAr
O=CCNCC=O,-1182.23,43.497358879090385,B~AADAA~B
C1CC2OCC2N1,-1535.01,63.237499440440494,ArAAsBAAsDr
[CH]1O[CH][C]2NC[C]12,-1278.85,48.90382291060477,{AH}rB{AH}{A}sDA{A}rs
CCC(C=O)NC,-1724.52,73.84171180446752,AAA{A~B}DA
C=CC(C)(C)C=C,-1900.69,83.69947177581808,A~AA{A}{A}A~A
CNC(CO)CO,-1659.66,70.2124087917991,ADA{AB}AB
C1=NCC2CC2N1,-1488.87,60.655691839384026,Ar~DAAsAAsDr
CN1CCC1C#N,-1514.79,62.106070101616005,ADrAAArA^D
NC1C2CCC1O2,-1576.92,65.5826133667577,DArAsAAArBs
N#CC=CCC#N,-1264.86,48.12099914946953,D^AA~AAA^D
COCCOC,-1477.44,60.0161153140248,ABAABA
O[N][C]1CC=CN1,-1188.55,43.851000492412375,B{D}{A}rAA~ADr
Cc1ccoc1O,-1406.28,56.034289807063885,AaraabarB
C=CN(C)[CH][N]O,-1434.55,57.6161645552621,A~AD{A}{AH}{D}B
CC(=O)CC=O,-1239.64,46.709790053270076,AA{~B}AA~B
CC#CCC1CN1,-1615.96,67.76713371234165,AA^AAArADr
OC1C=CC=C1,-1284.37,49.21269976274676,BArA~AA~Ar
CNC1C=CCC1,-1788.4,77.41617798469045,ADArA~AAAr
CCOCCC#N,-1595.71,66.63402569497292,AABAAA^D
CC(=O)C(C)(C)O,-1671.52,70.87604637629258,AA{~B}A{A}{A}B
CC(O)CCC=O,-1665.67,70.54870406016384,AA{B}AAA~B
CC(CN)NC=O,-1624.83,68.26346300192488,AA{AD}DA~B
C1=CC2OC2CC1,-1579.67,65.73649223331394,Ar~AAsBAsAAr
NC1C2COC1C2,-1574.53,65.44887864273245,DArAsABArAs
NCC#CCCO,-1566.27,64.98668248354895,DAA^AAAB
CC1CCCCC1,-2069.4,93.13980034916514,AArAAAAAr
COc1ccsc1,-1241.55,46.81666592058732,ABaraasar
ON=C1C=CCO1,-1357.53,53.30643717265769,BD~ArA~AABr
CC(CO)CCO,-1792.51,77.6461569452527,AA{AB}AAB
C=CCOC(=C)C,-1703.91,72.68845964456781,A~AABA{~A}A
CC(N)CCCO,-1864.13,81.65372218989212,AA{D}AAAB
CC1=CC(=O)NC1,-1495.25,61.01269080979453,AAr~AA{~B}DAr
CC1(C)CC(O)C1,-1849.53,80.83676529835714,AAr{A}AA{B}Ar
O=CC1CCNC1,-1330.96,51.819687541966964,B~AArAADAr
CC1=CC(C)CO1,-1727.3,73.99726934956803,AAr~AA{A}ABr
CN=C1CC=CN1,-1537.97,63.40312905680649,AD~ArAA~ADr
OCCC1CCN1,-1583.64,65.9586373606697,BAAArAADr
CC1C(N)C1(C)C,-1777.61,76.81241326827522,AArA{D}Ar{A}A
CC(O)CN(C)C,-1857.1,81.26035185102286,AA{B}AD{A}A
C=C(C)C1COC1,-1696.92,72.29732754375756,A~A{A}ArABAr
CC(CCO)=NN,-1585.54,66.06495366847217,AA{AAB}~DD
NC1CC2CC1C2,-1783.86,77.16213796499396,DArAAsAArAs
CC#C[CH][N]O,-1113.95,39.67668651237746,AA^A{AH}{D}B
CC1NCCC1N,-1655.54,69.9818702717221,AArDAAArD
C=C(C)O[CH][N]N,-1438.88,57.85845382514885,A~A{A}B{AH}{D}D
CC=CC(C)NC,-1915.38,84.52146470298581,AA~AA{A}DA
NCC1(O)CC1O,-1517.15,62.238126147097006,DAAr{B}AArB
CC1OCCC1O,-1664.11,70.46141277586284,AArBAAArB
COCC=C(C)C,-1842.09,80.42045301938315,ABAA~A{A}A
CNC(=O)C(C)O,-1556.54,64.44223107569721,ADA{~B}A{A}B
